2201_1001_7m.png,0.02891957
2201_1002_7m.png,0.03925458
2201_1003_7m.png,0.0292428
2201_1004_7m.png,0.0256392
2201_1005_7m.png,0.02535713
2201_1006_7m.png,0.0314207
2201_1007_7m.png,0.0375795
2201_1008_7m.png,0.02586398
2201_1009_7m.png,0.02608229
2201_1010_7m.png,0.03154499
2201_1011_7m.png,0.02934207
2201_1012_7m.png,0.03805365
2201_1013_7m.png,0.02984286
2201_1014_7m.png,0.03117131
2201_1015_7m.png,0.02390964
2201_1016_7m.png,0.03284519
2201_1017_7m.png,0.02119423
2201_1018_7m.png,0.02569288
2201_1019_7m.png,0.02524575
2201_1020_7m.png,0.01979194
2201_1021_7m.png,0.02769321
2201_1022_7m.png,0.02510573
2201_1023_7m.png,0.03059586
2201_1024_7m.png,0.03642659
2201_1025_7m.png,0.03182383
2201_1026_7m.png,0.02609682
2201_1027_7m.png,0.01577431
2201_1028_7m.png,0.02264132
2201_1029_7m.png,0.02705199
2201_1030_7m.png,0.02194078
2201_1031_7m.png,0.04487587
2201_1032_7m.png,0.0287634
2201_1033_7m.png,0.0312044
2201_1034_7m.png,0.02470138
2201_1035_7m.png,0.02699106
2201_1036_7m.png,0.03233794
2201_2001_7m.png,0.03374346
2201_2002_7m.png,0.03257603
2201_2003_7m.png,0.035402
2201_2004_7m.png,0.03350659
2201_2005_7m.png,0.03288191
2201_2006_7m.png,0.0351736
2201_2007_7m.png,0.03201107
2201_2008_7m.png,0.03511307
2201_2009_7m.png,0.02963867
2201_2010_7m.png,0.03106397
2201_2011_7m.png,0.03121086
2201_2012_7m.png,0.03177541
2201_2013_7m.png,0.02248596
2201_2014_7m.png,0.02588778
2201_2015_7m.png,0.02585429
2201_2016_7m.png,0.02779248
2201_2017_7m.png,0.02742284
2201_2018_7m.png,0.03404894
2201_2019_7m.png,0.02853419
2201_2020_7m.png,0.02568965
2201_2021_7m.png,0.03032227
2201_2022_7m.png,0.02686314
2201_2023_7m.png,0.02174103
2201_2024_7m.png,0.02484625
2201_2025_7m.png,0.0299038
2201_2026_7m.png,0.03478015
2201_2027_7m.png,0.02588133
2201_2028_7m.png,0.02730985
2201_2029_7m.png,0.02599109
2201_2030_7m.png,0.03753551
2201_2031_7m.png,0.02384709
2201_2032_7m.png,0.0242817
2201_2033_7m.png,0.02935055
2201_2034_7m.png,0.01963213
2201_2035_7m.png,0.01408469
2201_2036_7m.png,0.0275096
2202_1001_7m.png,0.02808384
2202_1002_7m.png,0.03250178
2202_1003_7m.png,0.0251021
2202_1004_7m.png,0.03498233
2202_1005_7m.png,0.03551903
2202_1006_7m.png,0.02422359
2202_1007_7m.png,0.02641077
2202_1008_7m.png,0.02095735
2202_1009_7m.png,0.01956716
2202_1010_7m.png,0.02779571
2202_1011_7m.png,0.0246574
2202_1012_7m.png,0.03354048
2202_1013_7m.png,0.03652384
2202_1014_7m.png,0.03174554
2202_1015_7m.png,0.03277497
2202_1016_7m.png,0.03178106
2202_1017_7m.png,0.02904103
2202_1018_7m.png,0.02371957
2202_1019_7m.png,0.02181043
2202_1020_7m.png,0.02564929
2202_1021_7m.png,0.04465312
2202_1022_7m.png,0.03782525
2202_1023_7m.png,0.02825252
2202_1024_7m.png,0.03567278
2202_1025_7m.png,0.02172166
2202_1026_7m.png,0.01189389
2202_1027_7m.png,0.03824897
2202_1028_7m.png,0.03710171
2202_1029_7m.png,0.02575381
2202_1030_7m.png,0.00980961
2202_2001_7m.png,0.02467838
2202_2002_7m.png,0.02791395
2202_2003_7m.png,0.03043566
2202_2004_7m.png,0.03418009
2202_2005_7m.png,0.02370505
2202_2006_7m.png,0.02630989
2202_2007_7m.png,0.02448468
2202_2008_7m.png,0.02404523
2202_2009_7m.png,0.02359407
2202_2010_7m.png,0.03313614
2202_2011_7m.png,0.03793501
2202_2012_7m.png,0.02740832
2202_2013_7m.png,0.02649874
2202_2014_7m.png,0.02582322
2202_2015_7m.png,0.02817867
2202_2016_7m.png,0.02175192
2202_2017_7m.png,0.01880892
2202_2018_7m.png,0.01927823
2202_2019_7m.png,0.00814865
2202_2020_7m.png,0.02094202
2202_2021_7m.png,0.02700801
2202_2022_7m.png,0.03027465
2202_2023_7m.png,0.02825655
2202_2024_7m.png,0.02109335
2202_2025_7m.png,0.02526916
2202_2026_7m.png,0.02425345
2202_2027_7m.png,0.02388422
2202_2028_7m.png,0.01196531
2202_2029_7m.png,0.03159422
2202_2030_7m.png,0.02039563
2202_3001_7m.png,0.02483011
2202_3002_7m.png,0.04217459
2202_3003_7m.png,0.03495246
2202_3004_7m.png,0.0278853
2202_3005_7m.png,0.0237111
2202_3006_7m.png,0.03201874
2202_3007_7m.png,0.01877583
2202_3008_7m.png,0.01796996
